# fingerprint	std	{"class": "collections:deque", "sizeof_1000": 8680, "sizeof_0": 760}
# fingerprint	ring	{"class": "ringdeque:deque", "sizeof_1000": 8288, "sizeof_0": 96}
# fingerprint	array	{"class": "arraydeque:ArrayDeque", "sizeof_1000": 64, "sizeof_0": 64}
56	steady_maxlen_latency	p999_ns	ring	3972	134	2
56	steady_maxlen_latency	max_ns	ring	3972	4018	2
57	steady_maxlen_latency	p50_ns	ring	1	48	0
57	steady_maxlen_latency	p99_ns	ring	1	50	0
57	steady_maxlen_latency	p999_ns	ring	1	85	0
57	steady_maxlen_latency	max_ns	ring	1	336	0
57	steady_maxlen_latency	p50_ns	array	1	88	1
57	steady_maxlen_latency	p99_ns	array	1	91	1
57	steady_maxlen_latency	p999_ns	array	1	140	1
57	steady_maxlen_latency	max_ns	array	1	467	1
57	steady_maxlen_latency	p50_ns	std	1	48	2
57	steady_maxlen_latency	p99_ns	std	1	58	2
57	steady_maxlen_latency	p999_ns	std	1	137	2
57	steady_maxlen_latency	max_ns	std	1	2757	2
58	steady_maxlen_latency	p50_ns	std	11667	83	0
58	steady_maxlen_latency	p99_ns	std	11667	93	0
58	steady_maxlen_latency	p999_ns	std	11667	105	0
58	steady_maxlen_latency	max_ns	std	11667	4354	0
58	steady_maxlen_latency	p50_ns	ring	11667	73	1
58	steady_maxlen_latency	p99_ns	ring	11667	76	1
58	steady_maxlen_latency	p999_ns	ring	11667	119	1
58	steady_maxlen_latency	max_ns	ring	11667	467	1
58	steady_maxlen_latency	p50_ns	array	11667	48	2
58	steady_maxlen_latency	p99_ns	array	11667	67	2
58	steady_maxlen_latency	p999_ns	array	11667	589	2
58	steady_maxlen_latency	max_ns	array	11667	35368	2
59	append_popleft_steady	ns_per_op	std	170	7.640817333984375	0
59	append_popleft_steady	ns_per_op	array	170	7.581836669921875	1
59	append_popleft_steady	ns_per_op	ring	170	7.949119775390625	2
60	append_only	ns_per_op	array	20485	14.418777840493044	0
60	append_only	ns_per_op	ring	20485	16.074736659445936	1
60	append_only	ns_per_op	std	20485	13.079106568068099	2
61	steady_maxlen_latency	p50_ns	std	9	50	0
61	steady_maxlen_latency	p99_ns	std	9	59	0
61	steady_maxlen_latency	p999_ns	std	9	91	0
61	steady_maxlen_latency	max_ns	std	9	2520	0
61	steady_maxlen_latency	p50_ns	array	9	48	1
61	steady_maxlen_latency	p99_ns	array	9	66	1
61	steady_maxlen_latency	p999_ns	array	9	82	1
61	steady_maxlen_latency	max_ns	array	9	4312	1
61	steady_maxlen_latency	p50_ns	ring	9	50	2
61	steady_maxlen_latency	p99_ns	ring	9	69	2
61	steady_maxlen_latency	p999_ns	ring	9	97	2
61	steady_maxlen_latency	max_ns	ring	9	4323	2
62	rotate1_steady	ns_per_op	ring	560	13.4741466796875	0
62	rotate1_steady	ns_per_op	std	560	11.55689306640625	1
62	rotate1_steady	ns_per_op	array	560	21.481590234375	2
63	append_popleft_steady	ns_per_op	array	191297	7.625144140625	0
63	append_popleft_steady	ns_per_op	std	191297	7.58924873046875	1
63	append_popleft_steady	ns_per_op	ring	191297	8.103721533203124	2
64	getitem_random	ns_per_op	std	961632	11883.3829375	0
64	getitem_random	ns_per_op	ring	961632	12.931673095703125	1
64	getitem_random	ns_per_op	array	961632	11.220369506835938	2
65	getitem_random	ns_per_op	array	4074	10.763817016601562	0
65	getitem_random	ns_per_op	std	4074	19.26484704589844	1
65	getitem_random	ns_per_op	ring	4074	12.43288623046875	2
